run  |     start time      |      end time       | length (min)
7923 | 2020-08-23 05:00:40 | 2020-08-23 06:00:12 | 59.5333 
7924 | 2020-08-23 06:00:49 | 2020-08-23 07:00:05 | 59.2667 
7925 | 2020-08-23 07:00:42 | 2020-08-23 07:59:29 | 58.7833 
7926 | 2020-08-23 08:00:07 | 2020-08-23 09:05:05 | 64.9667 
7927 | 2020-08-23 09:07:17 | 2020-08-23 09:23:00 | 15.7167 
7929 | 2020-08-23 09:37:10 | 2020-08-23 10:00:04 | 22.9000 
7930 | 2020-08-23 10:00:40 | 2020-08-23 11:00:42 | 60.0333 
7931 | 2020-08-23 11:01:32 | 2020-08-23 11:59:50 | 58.3000 
7932 | 2020-08-23 12:03:27 | 2020-08-23 13:01:34 | 58.1167 
7933 | 2020-08-23 13:03:41 | 2020-08-23 14:01:40 | 57.9833 
7934 | 2020-08-23 14:02:11 | 2020-08-23 15:00:34 | 58.3833 
7935 | 2020-08-23 15:01:06 | 2020-08-23 15:58:18 | 57.2000 
7936 | 2020-08-23 15:59:00 | 2020-08-23 17:00:04 | 61.0667 
7937 | 2020-08-23 17:00:37 | 2020-08-23 18:00:08 | 59.5167 
7938 | 2020-08-23 18:01:14 | 2020-08-23 19:00:04 | 58.8333 
7939 | 2020-08-23 19:00:33 | 2020-08-23 20:00:12 | 59.6500 
7940 | 2020-08-23 20:00:39 | 2020-08-23 21:00:04 | 59.4167 
7941 | 2020-08-23 21:01:04 | 2020-08-23 22:00:04 | 59.0000 
7942 | 2020-08-23 22:01:01 | 2020-08-23 23:01:15 | 60.2333 
7943 | 2020-08-23 23:01:45 | 2020-08-23 23:44:45 | 43.0000 
7944 | 2020-08-23 23:47:08 | 2020-08-24 00:59:15 | 72.1167 
7945 | 2020-08-24 01:00:08 | 2020-08-24 02:00:17 | 60.1500 
7946 | 2020-08-24 02:01:28 | 2020-08-24 03:09:07 | 67.6500 
7947 | 2020-08-24 03:09:56 | 2020-08-24 04:08:07 | 58.1833 
7948 | 2020-08-24 04:08:47 | 2020-08-24 05:07:01 | 58.2333 
7949 | 2020-08-24 05:07:40 | 2020-08-24 06:00:15 | 52.5833 
7950 | 2020-08-24 06:01:15 | 2020-08-24 06:58:51 | 57.6000 
7951 | 2020-08-24 07:01:15 | 2020-08-24 07:59:57 | 58.7000 
7952 | 2020-08-24 08:00:30 | 2020-08-24 09:00:04 | 59.5667 
7953 | 2020-08-24 09:00:59 | 2020-08-24 10:01:53 | 60.9000 
7954 | 2020-08-24 10:02:48 | 2020-08-24 11:02:13 | 59.4167 
7955 | 2020-08-24 11:02:59 | 2020-08-24 12:02:44 | 59.7500 
7956 | 2020-08-24 12:07:09 | 2020-08-24 13:01:10 | 54.0167 
7957 | 2020-08-24 13:02:08 | 2020-08-24 14:00:09 | 58.0167 
7958 | 2020-08-24 14:01:46 | 2020-08-24 14:26:28 | 24.7000 
7959 | 2020-08-24 15:06:06 | 2020-08-24 15:15:50 | 9.7333  
7960 | 2020-08-24 15:29:20 | 2020-08-24 17:00:40 | 91.3333 
7961 | 2020-08-24 17:01:35 | 2020-08-24 18:00:26 | 58.8500 
7962 | 2020-08-24 18:02:38 | 2020-08-24 19:00:09 | 57.5167 
7963 | 2020-08-24 19:00:53 | 2020-08-24 20:00:17 | 59.4000 
7964 | 2020-08-24 20:00:50 | 2020-08-24 20:22:19 | 21.4833 
7966 | 2020-08-24 20:46:15 | 2020-08-24 21:59:56 | 73.6833 
7967 | 2020-08-24 22:00:55 | 2020-08-24 22:25:44 | 24.8167 
7971 | 2020-08-25 00:26:49 | 2020-08-25 01:03:13 | 36.4000 
7972 | 2020-08-25 01:04:00 | 2020-08-25 01:38:18 | 34.3000 
7973 | 2020-08-25 01:39:35 | 2020-08-25 02:24:01 | 44.4333 
7974 | 2020-08-25 02:24:49 | 2020-08-25 03:02:57 | 38.1333 
7975 | 2020-08-25 03:08:58 | 2020-08-25 03:12:39 | 3.6833  
7976 | 2020-08-25 03:13:46 | 2020-08-25 04:00:39 | 46.8833 
7977 | 2020-08-25 04:01:20 | 2020-08-25 05:05:11 | 63.8500 
7978 | 2020-08-25 05:05:59 | 2020-08-25 06:02:37 | 56.6333 
7979 | 2020-08-25 06:03:12 | 2020-08-25 07:00:15 | 57.0500 
7980 | 2020-08-25 07:02:27 | 2020-08-25 08:00:42 | 58.2500 
7981 | 2020-08-25 08:02:45 | 2020-08-25 08:31:27 | 28.7000 
7983 | 2020-08-25 15:08:47 | 2020-08-25 16:01:59 | 53.2000 
7993 | 2020-08-26 02:58:30 | 2020-08-26 04:09:10 | 70.6667 
7994 | 2020-08-26 04:10:11 | 2020-08-26 05:04:30 | 54.3167 
7996 | 2020-08-26 05:16:59 | 2020-08-26 05:26:22 | 9.3833  
7998 | 2020-08-26 05:48:32 | 2020-08-26 07:02:04 | 73.5333 
7999 | 2020-08-26 07:02:51 | 2020-08-26 08:00:11 | 57.3333 
8000 | 2020-08-26 08:00:41 | 2020-08-26 08:59:23 | 58.7000 
8001 | 2020-08-26 09:23:28 | 2020-08-26 09:54:44 | 31.2667 
8002 | 2020-08-26 09:57:42 | 2020-08-26 11:02:51 | 65.1500 
8003 | 2020-08-26 11:04:19 | 2020-08-26 12:00:05 | 55.7667 
8004 | 2020-08-26 12:01:56 | 2020-08-26 12:45:36 | 43.6667 
8012 | 2020-08-26 19:39:29 | 2020-08-26 21:00:24 | 80.9167 
8013 | 2020-08-26 21:01:40 | 2020-08-26 21:59:11 | 57.5167 
8014 | 2020-08-26 22:00:06 | 2020-08-26 23:00:06 | 60.0000 
8015 | 2020-08-26 23:00:53 | 2020-08-27 00:00:08 | 59.2500 
8016 | 2020-08-27 00:00:34 | 2020-08-27 01:06:02 | 65.4667 
8017 | 2020-08-27 01:09:58 | 2020-08-27 02:01:16 | 51.3000 
8018 | 2020-08-27 02:02:14 | 2020-08-27 03:13:53 | 71.6500 
8019 | 2020-08-27 03:14:26 | 2020-08-27 04:01:58 | 47.5333 
8020 | 2020-08-27 04:03:40 | 2020-08-27 05:14:33 | 70.8833 
8021 | 2020-08-27 05:15:22 | 2020-08-27 06:07:37 | 52.2500 
8022 | 2020-08-27 06:08:22 | 2020-08-27 06:58:09 | 49.7833 
8023 | 2020-08-27 06:59:02 | 2020-08-27 08:02:50 | 63.8000 
8024 | 2020-08-27 08:03:48 | 2020-08-27 09:00:20 | 56.5333 
8025 | 2020-08-27 09:01:02 | 2020-08-27 10:01:12 | 60.1667 
8026 | 2020-08-27 10:02:06 | 2020-08-27 11:00:07 | 58.0167 
8027 | 2020-08-27 11:00:57 | 2020-08-27 12:00:15 | 59.3000 
8028 | 2020-08-27 12:01:07 | 2020-08-27 13:00:05 | 58.9667 
8029 | 2020-08-27 13:00:58 | 2020-08-27 14:00:09 | 59.1833 
8030 | 2020-08-27 14:01:27 | 2020-08-27 14:57:13 | 55.7667 
8031 | 2020-08-27 15:09:13 | 2020-08-27 16:00:41 | 51.4667 
8033 | 2020-08-27 16:11:03 | 2020-08-27 16:59:59 | 48.9333 
8035 | 2020-08-27 17:08:32 | 2020-08-27 17:29:23 | 20.8500 
8036 | 2020-08-27 17:29:55 | 2020-08-27 17:58:52 | 28.9500 
8037 | 2020-08-27 17:59:25 | 2020-08-27 18:59:01 | 59.6000 
8038 | 2020-08-27 18:59:36 | 2020-08-27 19:59:45 | 60.1500 
8039 | 2020-08-27 20:00:13 | 2020-08-27 21:00:06 | 59.8833 
8040 | 2020-08-27 21:00:35 | 2020-08-27 21:58:14 | 57.6500 
8045 | 2020-08-28 02:02:06 | 2020-08-28 02:59:48 | 57.7000 
8046 | 2020-08-28 03:00:22 | 2020-08-28 04:00:02 | 59.6667 
8047 | 2020-08-28 04:00:38 | 2020-08-28 05:00:04 | 59.4333 
8082 | 2020-08-29 11:14:55 | 2020-08-29 11:21:40 | 6.7500  
8085 | 2020-08-29 11:40:41 | 2020-08-29 12:42:24 | 61.7167 
8086 | 2020-08-29 12:43:25 | 2020-08-29 13:22:54 | 39.4833 
8091 | 2020-08-29 13:44:08 | 2020-08-29 14:47:08 | 63.0000 
8093 | 2020-08-29 14:53:03 | 2020-08-29 15:57:46 | 64.7167 
8094 | 2020-08-29 15:58:46 | 2020-08-29 17:00:13 | 61.4500 
8095 | 2020-08-29 17:00:46 | 2020-08-29 18:03:27 | 62.6833 
8096 | 2020-08-29 18:04:08 | 2020-08-29 19:09:21 | 65.2167 
8097 | 2020-08-29 19:11:24 | 2020-08-29 20:00:05 | 48.6833 
8099 | 2020-08-29 20:07:10 | 2020-08-29 21:00:14 | 53.0667 
8100 | 2020-08-29 21:00:45 | 2020-08-29 22:00:13 | 59.4667 
8101 | 2020-08-29 22:00:48 | 2020-08-29 23:00:09 | 59.3500 
8102 | 2020-08-29 23:00:49 | 2020-08-29 23:45:57 | 45.1333 
8103 | 2020-08-29 23:47:03 | 2020-08-30 00:50:15 | 63.2000 
8104 | 2020-08-30 00:52:51 | 2020-08-30 01:50:25 | 57.5667 
8105 | 2020-08-30 01:51:27 | 2020-08-30 03:03:27 | 72.0000 
8106 | 2020-08-30 03:05:46 | 2020-08-30 04:21:40 | 75.9000 
8111 | 2020-08-30 06:27:00 | 2020-08-30 07:03:09 | 36.1500 
8112 | 2020-08-30 07:04:30 | 2020-08-30 07:56:37 | 52.1167 
8113 | 2020-08-30 07:58:37 | 2020-08-30 09:00:06 | 61.4833 
8114 | 2020-08-30 09:00:46 | 2020-08-30 10:00:08 | 59.3667 
8115 | 2020-08-30 10:00:43 | 2020-08-30 11:01:26 | 60.7167 
8116 | 2020-08-30 11:01:57 | 2020-08-30 12:00:18 | 58.3500 
8117 | 2020-08-30 12:00:56 | 2020-08-30 13:00:06 | 59.1667 
8118 | 2020-08-30 13:01:29 | 2020-08-30 14:00:12 | 58.7167 
8119 | 2020-08-30 14:00:49 | 2020-08-30 15:00:42 | 59.8833 
8120 | 2020-08-30 15:07:04 | 2020-08-30 16:00:38 | 53.5667 
8121 | 2020-08-30 16:01:36 | 2020-08-30 17:01:22 | 59.7667 
8123 | 2020-08-30 17:16:46 | 2020-08-30 18:00:06 | 43.3333 
8124 | 2020-08-30 18:00:49 | 2020-08-30 19:00:10 | 59.3500 
8125 | 2020-08-30 19:01:01 | 2020-08-30 20:00:20 | 59.3167 
8126 | 2020-08-30 20:00:58 | 2020-08-30 21:00:06 | 59.1333 
8127 | 2020-08-30 21:00:53 | 2020-08-30 22:00:08 | 59.2500 
8128 | 2020-08-30 22:00:47 | 2020-08-30 23:00:08 | 59.3500 
8129 | 2020-08-30 23:01:25 | 2020-08-30 23:58:37 | 57.2000 
8130 | 2020-08-31 00:01:06 | 2020-08-31 01:00:12 | 59.1000 
8131 | 2020-08-31 01:01:15 | 2020-08-31 01:52:56 | 51.6833 
8132 | 2020-08-31 01:56:34 | 2020-08-31 03:02:30 | 65.9333 
8133 | 2020-08-31 03:03:04 | 2020-08-31 04:01:59 | 58.9167 
8134 | 2020-08-31 04:02:28 | 2020-08-31 05:01:31 | 59.0500 
8135 | 2020-08-31 05:02:13 | 2020-08-31 06:02:11 | 59.9667 
8136 | 2020-08-31 06:02:58 | 2020-08-31 07:00:19 | 57.3500 
8137 | 2020-08-31 07:01:37 | 2020-08-31 08:01:17 | 59.6667 
8138 | 2020-08-31 08:03:16 | 2020-08-31 08:35:55 | 32.6500 
8142 | 2020-08-31 23:32:30 | 2020-08-31 23:58:37 | 26.1167 
8143 | 2020-08-31 23:59:51 | 2020-09-01 01:00:16 | 60.4167 
8144 | 2020-09-01 01:05:13 | 2020-09-01 02:04:50 | 59.6167 
8145 | 2020-09-01 02:05:38 | 2020-09-01 03:00:12 | 54.5667 
8146 | 2020-09-01 03:00:55 | 2020-09-01 04:00:16 | 59.3500 
8147 | 2020-09-01 04:00:58 | 2020-09-01 05:00:12 | 59.2333 
8148 | 2020-09-01 05:01:05 | 2020-09-01 06:00:44 | 59.6500 
8149 | 2020-09-01 06:01:20 | 2020-09-01 06:56:28 | 55.1333 
8150 | 2020-09-01 07:00:24 | 2020-09-01 07:59:58 | 59.5667 
8151 | 2020-09-01 08:00:52 | 2020-09-01 09:01:20 | 60.4667 
8152 | 2020-09-01 09:02:37 | 2020-09-01 10:00:16 | 57.6500 
8153 | 2020-09-01 10:00:59 | 2020-09-01 11:00:07 | 59.1333 
8154 | 2020-09-01 11:00:42 | 2020-09-01 12:00:56 | 60.2333 
8155 | 2020-09-01 12:01:38 | 2020-09-01 13:00:30 | 58.8667 
8156 | 2020-09-01 13:01:16 | 2020-09-01 14:02:12 | 60.9333 
8157 | 2020-09-01 14:03:08 | 2020-09-01 15:00:26 | 57.3000 
8158 | 2020-09-01 15:01:13 | 2020-09-01 16:00:12 | 58.9833 
8159 | 2020-09-01 16:01:00 | 2020-09-01 17:05:28 | 64.4667 
8160 | 2020-09-01 17:06:05 | 2020-09-01 17:31:07 | 25.0333 
8161 | 2020-09-01 17:32:51 | 2020-09-01 18:00:03 | 27.2000 
8162 | 2020-09-01 18:00:35 | 2020-09-01 19:00:04 | 59.4833 
8166 | 2020-09-01 21:21:06 | 2020-09-01 22:00:10 | 39.0667 
8167 | 2020-09-01 22:00:43 | 2020-09-01 23:00:19 | 59.6000 
8168 | 2020-09-01 23:10:46 | 2020-09-01 23:58:46 | 48.0000 
8170 | 2020-09-02 01:15:50 | 2020-09-02 01:59:35 | 43.7500 
8171 | 2020-09-02 02:00:16 | 2020-09-02 02:58:01 | 57.7500 
8172 | 2020-09-02 02:58:36 | 2020-09-02 04:02:14 | 63.6333 
8173 | 2020-09-02 04:02:49 | 2020-09-02 04:59:21 | 56.5333 
8174 | 2020-09-02 04:59:52 | 2020-09-02 06:01:05 | 61.2167 
8175 | 2020-09-02 06:01:38 | 2020-09-02 07:00:51 | 59.2167 
8176 | 2020-09-02 07:01:22 | 2020-09-02 08:00:35 | 59.2167 
8177 | 2020-09-02 08:01:18 | 2020-09-02 09:00:18 | 59.0000 
8178 | 2020-09-02 09:00:56 | 2020-09-02 09:39:09 | 38.2167 
8179 | 2020-09-02 09:40:41 | 2020-09-02 10:01:12 | 20.5167 
8183 | 2020-09-02 20:25:48 | 2020-09-02 20:55:08 | 29.3333 
8186 | 2020-09-02 23:13:05 | 2020-09-02 23:54:02 | 40.9500 
8187 | 2020-09-02 23:54:39 | 2020-09-03 01:01:40 | 67.0167 
8190 | 2020-09-03 01:48:34 | 2020-09-03 02:54:09 | 65.5833 
8191 | 2020-09-03 02:55:48 | 2020-09-03 04:03:04 | 67.2667 
8192 | 2020-09-03 04:04:06 | 2020-09-03 05:04:38 | 60.5333 
8193 | 2020-09-03 05:05:16 | 2020-09-03 06:03:12 | 57.9333 
8194 | 2020-09-03 06:04:06 | 2020-09-03 07:03:20 | 59.2333 
8195 | 2020-09-03 07:03:50 | 2020-09-03 07:39:35 | 35.7500 
8196 | 2020-09-03 07:41:29 | 2020-09-03 08:46:23 | 64.9000 
8197 | 2020-09-03 08:47:19 | 2020-09-03 09:55:38 | 68.3167 
8198 | 2020-09-03 09:57:29 | 2020-09-03 11:00:06 | 62.6167 
8199 | 2020-09-03 11:00:49 | 2020-09-03 12:00:04 | 59.2500 
8200 | 2020-09-03 12:00:32 | 2020-09-03 12:34:29 | 33.9500 
8201 | 2020-09-03 12:37:01 | 2020-09-03 13:04:31 | 27.5000 
8202 | 2020-09-03 13:05:05 | 2020-09-03 13:28:25 | 23.3333 
8203 | 2020-09-03 13:32:50 | 2020-09-03 14:04:33 | 31.7167 
8205 | 2020-09-03 14:18:25 | 2020-09-03 15:04:18 | 45.8833 
8206 | 2020-09-03 15:05:10 | 2020-09-03 15:59:32 | 54.3667 
8212 | 2020-09-03 20:16:09 | 2020-09-03 20:58:16 | 42.1167 
8213 | 2020-09-03 20:59:07 | 2020-09-03 21:59:21 | 60.2333 
8214 | 2020-09-03 22:00:12 | 2020-09-03 23:01:03 | 60.8500 
8215 | 2020-09-03 23:01:58 | 2020-09-03 23:57:38 | 55.6667 
8216 | 2020-09-03 23:58:30 | 2020-09-04 00:59:42 | 61.2000 
8217 | 2020-09-04 01:00:38 | 2020-09-04 01:59:00 | 58.3667 
8218 | 2020-09-04 01:59:35 | 2020-09-04 02:59:47 | 60.2000 
8219 | 2020-09-04 03:00:16 | 2020-09-04 04:05:35 | 65.3167 
8220 | 2020-09-04 04:08:05 | 2020-09-04 05:00:32 | 52.4500 
8221 | 2020-09-04 05:01:01 | 2020-09-04 05:59:28 | 58.4500 
8222 | 2020-09-04 06:01:21 | 2020-09-04 07:04:36 | 63.2500 
8223 | 2020-09-04 07:05:26 | 2020-09-04 07:57:54 | 52.4667 
8224 | 2020-09-04 07:58:37 | 2020-09-04 08:15:32 | 16.9167 
8238 | 2020-09-05 10:00:16 | 2020-09-05 11:00:11 | 59.9167 
8239 | 2020-09-05 11:01:06 | 2020-09-05 12:00:35 | 59.4833 
8240 | 2020-09-05 12:01:19 | 2020-09-05 13:00:05 | 58.7667 
8241 | 2020-09-05 13:01:11 | 2020-09-05 14:00:19 | 59.1333 
8242 | 2020-09-05 14:00:56 | 2020-09-05 14:56:17 | 55.3500 
8244 | 2020-09-05 16:02:40 | 2020-09-05 17:00:12 | 57.5333 
8245 | 2020-09-05 17:01:12 | 2020-09-05 18:00:13 | 59.0167 
8246 | 2020-09-05 18:00:52 | 2020-09-05 19:01:03 | 60.1833 
8258 | 2020-09-06 02:39:07 | 2020-09-06 03:50:12 | 71.0833 
8260 | 2020-09-06 05:00:39 | 2020-09-06 06:02:52 | 62.2167 
8261 | 2020-09-06 06:04:08 | 2020-09-06 06:58:39 | 54.5167 
8262 | 2020-09-06 07:01:32 | 2020-09-06 07:57:15 | 55.7167 
8263 | 2020-09-06 07:59:10 | 2020-09-06 09:00:09 | 60.9833 
8264 | 2020-09-06 09:00:45 | 2020-09-06 10:01:12 | 60.4500 
8265 | 2020-09-06 10:01:48 | 2020-09-06 11:00:08 | 58.3333 
8266 | 2020-09-06 11:00:38 | 2020-09-06 12:00:08 | 59.5000 
8267 | 2020-09-06 12:00:47 | 2020-09-06 13:00:08 | 59.3500 
8268 | 2020-09-06 13:00:44 | 2020-09-06 14:04:13 | 63.4833 
8269 | 2020-09-06 14:04:43 | 2020-09-06 15:00:25 | 55.7000 
8270 | 2020-09-06 15:00:57 | 2020-09-06 15:59:09 | 58.2000 
8271 | 2020-09-06 15:59:53 | 2020-09-06 17:00:17 | 60.4000 
8272 | 2020-09-06 17:01:36 | 2020-09-06 18:00:07 | 58.5167 
8273 | 2020-09-06 18:01:23 | 2020-09-06 18:41:29 | 40.1000 
8276 | 2020-09-06 19:27:29 | 2020-09-06 20:00:09 | 32.6667 
8277 | 2020-09-06 20:00:47 | 2020-09-06 21:00:16 | 59.4833 
8278 | 2020-09-06 21:00:53 | 2020-09-06 22:05:30 | 64.6167 
8280 | 2020-09-06 22:11:42 | 2020-09-06 23:00:43 | 49.0167 
8281 | 2020-09-06 23:01:26 | 2020-09-07 00:00:08 | 58.7000 
8282 | 2020-09-07 00:01:34 | 2020-09-07 01:05:30 | 63.9333 
8283 | 2020-09-07 01:07:49 | 2020-09-07 01:59:36 | 51.7833 
8284 | 2020-09-07 02:01:45 | 2020-09-07 02:45:42 | 43.9500 
8294 | 2020-09-07 12:04:51 | 2020-09-07 12:12:22 | 7.5167  
8296 | 2020-09-07 12:14:34 | 2020-09-07 13:05:18 | 50.7333 
8297 | 2020-09-07 13:06:03 | 2020-09-07 14:02:16 | 56.2167 
8298 | 2020-09-07 14:03:37 | 2020-09-07 15:02:13 | 58.6000 
8299 | 2020-09-07 15:03:08 | 2020-09-07 15:58:30 | 55.3667 
8300 | 2020-09-07 15:59:02 | 2020-09-07 17:00:07 | 61.0833 
8301 | 2020-09-07 17:00:45 | 2020-09-07 18:00:05 | 59.3333 
8302 | 2020-09-07 18:00:35 | 2020-09-07 19:00:05 | 59.5000 
8303 | 2020-09-07 19:00:42 | 2020-09-07 20:00:07 | 59.4167 
8304 | 2020-09-07 20:00:49 | 2020-09-07 21:00:39 | 59.8333 
8305 | 2020-09-07 21:01:12 | 2020-09-07 22:00:37 | 59.4167 
8306 | 2020-09-07 22:01:06 | 2020-09-07 23:00:05 | 58.9833 
8312 | 2020-09-08 03:26:55 | 2020-09-08 04:01:31 | 34.6000 
8313 | 2020-09-08 04:02:34 | 2020-09-08 05:03:56 | 61.3667 
8320 | 2020-09-08 10:44:45 | 2020-09-08 11:11:32 | 26.7833 
8321 | 2020-09-08 11:33:05 | 2020-09-08 13:00:12 | 87.1167 
8322 | 2020-09-08 13:02:01 | 2020-09-08 14:02:48 | 60.7833 
8323 | 2020-09-08 14:03:47 | 2020-09-08 14:59:25 | 55.6333 
8324 | 2020-09-08 15:00:17 | 2020-09-08 15:59:42 | 59.4167 
8325 | 2020-09-08 16:00:45 | 2020-09-08 16:51:40 | 50.9167 
8331 | 2020-09-08 22:19:06 | 2020-09-08 23:00:12 | 41.1000 
8332 | 2020-09-08 23:00:41 | 2020-09-08 23:55:14 | 54.5500 
8333 | 2020-09-08 23:56:20 | 2020-09-09 01:00:03 | 63.7167 
8336 | 2020-09-09 03:15:41 | 2020-09-09 04:02:06 | 46.4167 
8337 | 2020-09-09 04:04:02 | 2020-09-09 05:01:36 | 57.5667 
8338 | 2020-09-09 05:02:41 | 2020-09-09 06:00:42 | 58.0167 
8339 | 2020-09-09 06:01:36 | 2020-09-09 07:00:01 | 58.4167 
8340 | 2020-09-09 07:01:12 | 2020-09-09 07:57:16 | 56.0667 
8341 | 2020-09-09 07:59:32 | 2020-09-09 09:07:35 | 68.0500 
8342 | 2020-09-09 09:08:48 | 2020-09-09 10:09:21 | 60.5500 
8344 | 2020-09-09 12:52:06 | 2020-09-09 13:56:11 | 64.0833 
8345 | 2020-09-09 14:02:10 | 2020-09-09 15:04:40 | 62.5000 
8346 | 2020-09-09 15:05:34 | 2020-09-09 15:59:58 | 54.4000 
8347 | 2020-09-09 16:00:55 | 2020-09-09 16:59:43 | 58.8000 
8353 | 2020-09-09 18:48:37 | 2020-09-09 20:00:50 | 72.2167 
8354 | 2020-09-09 20:01:35 | 2020-09-09 21:00:07 | 58.5333 
8355 | 2020-09-09 21:01:05 | 2020-09-09 21:59:48 | 58.7167 
8356 | 2020-09-09 22:00:24 | 2020-09-09 22:59:09 | 58.7500 
8357 | 2020-09-09 23:00:01 | 2020-09-09 23:58:50 | 58.8167 
8358 | 2020-09-09 23:59:50 | 2020-09-10 01:02:24 | 62.5667 
8359 | 2020-09-10 01:03:26 | 2020-09-10 02:00:51 | 57.4167 
8360 | 2020-09-10 02:03:20 | 2020-09-10 02:56:13 | 52.8833 
8361 | 2020-09-10 02:59:01 | 2020-09-10 03:56:47 | 57.7667 
8362 | 2020-09-10 03:57:56 | 2020-09-10 04:59:53 | 61.9500 
8363 | 2020-09-10 05:00:38 | 2020-09-10 06:00:13 | 59.5833 
8364 | 2020-09-10 06:04:55 | 2020-09-10 06:57:46 | 52.8500 
8365 | 2020-09-10 06:59:19 | 2020-09-10 07:52:37 | 53.3000 
8366 | 2020-09-10 07:53:37 | 2020-09-10 08:58:54 | 65.2833 
8368 | 2020-09-10 13:21:24 | 2020-09-10 14:12:26 | 51.0333 
8371 | 2020-09-10 15:54:51 | 2020-09-10 17:02:00 | 67.1500 
8372 | 2020-09-10 17:02:45 | 2020-09-10 18:01:03 | 58.3000 
8373 | 2020-09-10 18:58:05 | 2020-09-10 19:00:06 | 2.0167  
8374 | 2020-09-10 19:01:03 | 2020-09-10 19:59:30 | 58.4500 
8375 | 2020-09-10 20:00:16 | 2020-09-10 20:59:28 | 59.2000 
8376 | 2020-09-10 21:00:11 | 2020-09-10 22:04:58 | 64.7833 
8377 | 2020-09-10 22:05:57 | 2020-09-10 22:57:42 | 51.7500 
8378 | 2020-09-10 23:02:43 | 2020-09-10 23:59:32 | 56.8167 
8379 | 2020-09-11 00:00:50 | 2020-09-11 01:04:24 | 63.5667 
8380 | 2020-09-11 01:06:12 | 2020-09-11 01:59:00 | 52.8000 
8390 | 2020-09-11 12:52:42 | 2020-09-11 14:03:19 | 70.6167 
8391 | 2020-09-11 14:03:58 | 2020-09-11 14:57:25 | 53.4500 
8392 | 2020-09-11 14:58:13 | 2020-09-11 15:58:30 | 60.2833 
8393 | 2020-09-11 15:59:06 | 2020-09-11 16:52:57 | 53.8500 
8394 | 2020-09-11 16:57:22 | 2020-09-11 17:58:45 | 61.3833 
8395 | 2020-09-11 18:01:40 | 2020-09-11 19:00:59 | 59.3167 
8396 | 2020-09-11 19:02:15 | 2020-09-11 20:00:09 | 57.9000 
8397 | 2020-09-11 20:01:19 | 2020-09-11 20:59:25 | 58.1000 
8398 | 2020-09-11 21:00:37 | 2020-09-11 21:59:41 | 59.0667 
8399 | 2020-09-11 22:00:43 | 2020-09-11 23:00:04 | 59.3500 
8400 | 2020-09-11 23:01:09 | 2020-09-11 23:55:08 | 53.9833 
8401 | 2020-09-11 23:56:36 | 2020-09-12 01:03:56 | 67.3333 
8402 | 2020-09-12 01:04:34 | 2020-09-12 01:59:44 | 55.1667 
8403 | 2020-09-12 02:00:16 | 2020-09-12 02:59:15 | 58.9833 
8405 | 2020-09-12 03:27:19 | 2020-09-12 03:59:54 | 32.5833 
8406 | 2020-09-12 04:00:48 | 2020-09-12 04:59:45 | 58.9500 
8407 | 2020-09-12 05:00:15 | 2020-09-12 05:59:50 | 59.5833 
8408 | 2020-09-12 06:00:30 | 2020-09-12 06:59:50 | 59.3333 
8409 | 2020-09-12 07:00:23 | 2020-09-12 07:59:14 | 58.8500 
8410 | 2020-09-12 07:59:46 | 2020-09-12 08:57:01 | 57.2500 
8411 | 2020-09-12 09:02:48 | 2020-09-12 10:00:16 | 57.4667 
8412 | 2020-09-12 10:01:11 | 2020-09-12 11:00:25 | 59.2333 
8413 | 2020-09-12 11:01:10 | 2020-09-12 12:00:43 | 59.5500 
8414 | 2020-09-12 12:01:45 | 2020-09-12 13:00:34 | 58.8167 
8415 | 2020-09-12 13:01:07 | 2020-09-12 14:00:37 | 59.5000 
8416 | 2020-09-12 14:01:10 | 2020-09-12 15:00:37 | 59.4500 
8421 | 2020-09-12 18:56:54 | 2020-09-12 19:56:07 | 59.2167 
8422 | 2020-09-12 19:57:26 | 2020-09-12 20:57:05 | 59.6500 
8423 | 2020-09-12 20:58:55 | 2020-09-12 21:57:06 | 58.1833 
8424 | 2020-09-12 21:59:32 | 2020-09-12 22:58:05 | 58.5500 
8425 | 2020-09-12 22:59:08 | 2020-09-12 23:45:17 | 46.1500 
8426 | 2020-09-12 23:49:22 | 2020-09-13 01:00:28 | 71.1000 
8427 | 2020-09-13 01:01:13 | 2020-09-13 02:02:06 | 60.8833 
8466 | 2020-09-15 04:05:26 | 2020-09-15 05:16:43 | 71.2833 
8469 | 2020-09-15 06:16:58 | 2020-09-15 07:00:12 | 43.2333 
8470 | 2020-09-15 07:00:44 | 2020-09-15 07:54:00 | 53.2667 
8486 | 2020-09-15 22:20:33 | 2020-09-15 23:03:25 | 42.8667 
8487 | 2020-09-15 23:04:23 | 2020-09-15 23:51:54 | 47.5167 
8488 | 2020-09-15 23:52:23 | 2020-09-16 00:59:51 | 67.4667 
8489 | 2020-09-16 01:00:23 | 2020-09-16 01:59:41 | 59.3000 
8490 | 2020-09-16 02:00:59 | 2020-09-16 02:59:48 | 58.8167 
8491 | 2020-09-16 03:02:57 | 2020-09-16 04:01:37 | 58.6667 
8492 | 2020-09-16 04:02:15 | 2020-09-16 05:00:06 | 57.8500 
8493 | 2020-09-16 05:00:54 | 2020-09-16 05:24:37 | 23.7167 
8495 | 2020-09-16 05:41:33 | 2020-09-16 06:51:15 | 69.7000 
8496 | 2020-09-16 06:52:13 | 2020-09-16 08:00:07 | 67.9000 
